"date","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
2023-03-24,158.860000610352,160.339996337891,157.850006103516,160.25,59196500,158.262710571289
2023-03-27,159.940002441406,160.770004272461,157.869995117188,158.279998779297,52390300,156.317108154297
2023-03-28,157.970001220703,158.490005493164,155.979995727539,157.649993896484,45992200,155.694900512695
2023-03-29,159.369995117188,161.050003051758,159.350006103516,160.770004272461,51305700,158.776214599609
2023-03-30,161.529998779297,162.470001220703,161.270004272461,162.360000610352,49501700,160.34651184082
2023-03-31,162.440002441406,165,161.910003662109,164.899993896484,68749800,162.854995727539
2023-04-03,164.270004272461,166.289993286133,164.220001220703,166.169998168945,56976200,164.109252929688
2023-04-04,166.600006103516,166.839996337891,165.110000610352,165.630004882812,46278300,163.575958251953
2023-04-05,164.740005493164,165.050003051758,161.800003051758,163.759994506836,51511700,161.729095458984
2023-04-06,162.429992675781,164.960006713867,162,164.660003662109,45390100,162.617980957031
2023-04-10,161.419998168945,162.029998779297,160.080001831055,162.029998779297,47716900,160.020599365234
2023-04-11,162.350006103516,162.360000610352,160.509994506836,160.800003051758,47644200,158.80583190918
2023-04-12,161.220001220703,162.059997558594,159.779998779297,160.100006103516,50133100,158.114532470703
2023-04-13,161.630004882812,165.800003051758,161.419998168945,165.559997558594,68445600,163.506805419922
2023-04-14,164.589996337891,166.320007324219,163.820007324219,165.210006713867,49386500,163.161163330078
2023-04-17,165.089996337891,165.389999389648,164.029998779297,165.229995727539,41516200,163.180908203125
2023-04-18,166.100006103516,167.410003662109,165.649993896484,166.470001220703,49923000,164.405548095703
2023-04-19,165.800003051758,168.160003662109,165.539993286133,167.630004882812,47720200,165.551147460938
2023-04-20,166.089996337891,167.869995117188,165.559997558594,166.649993896484,52456400,164.583312988281
2023-04-21,165.050003051758,166.449996948242,164.490005493164,165.020004272461,58337300,162.973526000977
2023-04-24,165,165.600006103516,163.889999389648,165.330001831055,41949600,163.279678344727
2023-04-25,165.190002441406,166.309997558594,163.729995727539,163.770004272461,48714100,161.739044189453
2023-04-26,163.059997558594,165.279998779297,162.800003051758,163.759994506836,45498800,161.729095458984
2023-04-27,165.190002441406,168.559997558594,165.190002441406,168.410003662109,64902300,166.321472167969
2023-04-28,168.490005493164,169.850006103516,167.880004882812,169.679992675781,55275900,167.575714111328
2023-05-01,169.279998779297,170.449996948242,168.639999389648,169.589996337891,52472900,167.486862182617
2023-05-02,170.089996337891,170.350006103516,167.539993286133,168.539993286133,48425700,166.449859619141
2023-05-03,169.5,170.919998168945,167.160003662109,167.449996948242,65136000,165.373382568359
2023-05-04,164.889999389648,167.039993286133,164.309997558594,165.789993286133,81235400,163.733947753906
2023-05-05,170.979995727539,174.300003051758,170.759994506836,173.570007324219,113453200,171.41748046875
2023-05-08,172.479995727539,173.850006103516,172.110000610352,173.5,55962800,171.348358154297
2023-05-09,173.050003051758,173.539993286133,171.600006103516,171.770004272461,45326900,169.639801025391
2023-05-10,173.020004272461,174.029998779297,171.899993896484,173.559997558594,53724500,171.407623291016
2023-05-11,173.850006103516,174.589996337891,172.169998168945,173.75,49514700,171.595245361328
2023-05-12,173.619995117188,174.059997558594,171,172.570007324219,45533100,170.665618896484
2023-05-15,173.160003662109,173.210006713867,171.470001220703,172.070007324219,37266700,170.171127319336
2023-05-16,171.990005493164,173.139999389648,171.800003051758,172.070007324219,42110300,170.171127319336
2023-05-17,171.710006713867,172.929992675781,170.419998168945,172.690002441406,57951600,170.784286499023
2023-05-18,173,175.240005493164,172.580001831055,175.050003051758,65496700,173.118240356445
2023-05-19,176.389999389648,176.389999389648,174.940002441406,175.160003662109,55809500,173.227020263672
2023-05-22,173.979995727539,174.710006713867,173.449996948242,174.199996948242,43570900,172.277633666992
2023-05-23,173.130004882812,173.380004882812,171.279998779297,171.559997558594,50747300,169.666763305664
2023-05-24,171.089996337891,172.419998168945,170.520004272461,171.839996337891,45143500,169.94367980957
2023-05-25,172.410003662109,173.899993896484,171.690002441406,172.990005493164,56058300,171.080963134766
2023-05-26,173.320007324219,175.770004272461,173.110000610352,175.429992675781,54835000,173.494049072266
2023-05-30,176.960006713867,178.990005493164,176.570007324219,177.300003051758,55964400,175.343444824219
2023-05-31,177.330001831055,179.350006103516,176.759994506836,177.25,99625300,175.293975830078
2023-06-01,177.699996948242,180.119995117188,176.929992675781,180.089996337891,68901800,178.102600097656
2023-06-02,181.029998779297,181.779998779297,179.259994506836,180.949996948242,61996900,178.953140258789
2023-06-05,182.630004882812,184.949996948242,178.039993286133,179.580001831055,121946500,177.598281860352
2023-06-06,179.970001220703,180.119995117188,177.429992675781,179.210006713867,64848400,177.232360839844
2023-06-07,178.440002441406,181.210006713867,177.320007324219,177.820007324219,61944600,175.857696533203
2023-06-08,177.899993896484,180.839996337891,177.460006713867,180.570007324219,50214900,178.577346801758
2023-06-09,181.5,182.229995727539,180.630004882812,180.960006713867,48900000,178.963027954102
2023-06-12,181.270004272461,183.889999389648,180.970001220703,183.789993286133,54274900,181.761795043945
2023-06-13,182.800003051758,184.149993896484,182.440002441406,183.309997558594,54929100,181.287094116211
2023-06-14,183.369995117188,184.389999389648,182.020004272461,183.949996948242,57462900,181.920028686523
2023-06-15,183.960006713867,186.520004272461,183.779998779297,186.009994506836,65433200,183.957305908203
2023-06-16,186.729995727539,186.990005493164,184.270004272461,184.919998168945,101256200,182.879318237305
2023-06-20,184.410003662109,186.100006103516,184.410003662109,185.009994506836,49799100,182.968338012695
2023-06-21,184.899993896484,185.410003662109,182.589996337891,183.960006713867,49515700,181.929946899414
2023-06-22,183.740005493164,187.050003051758,183.669998168945,187,51245300,184.936386108398
2023-06-23,185.550003051758,187.559997558594,185.009994506836,186.679992675781,53117000,184.619918823242
2023-06-26,186.830001831055,188.050003051758,185.229995727539,185.270004272461,48088700,183.225479125977
2023-06-27,185.889999389648,188.389999389648,185.669998168945,188.059997558594,50730800,185.984680175781
2023-06-28,187.929992675781,189.899993896484,187.600006103516,189.25,51216800,187.161544799805
2023-06-29,189.080001831055,190.070007324219,188.940002441406,189.589996337891,46347300,187.497802734375
2023-06-30,191.630004882812,194.479995727539,191.259994506836,193.970001220703,85213200,191.829452514648
2023-07-03,193.779998779297,193.880004882812,191.759994506836,192.460006713867,31458200,190.336120605469
2023-07-05,191.570007324219,192.979995727539,190.619995117188,191.330001831055,46920300,189.21858215332
2023-07-06,189.839996337891,192.020004272461,189.199996948242,191.809997558594,45094300,189.693283081055
2023-07-07,191.410003662109,192.669998168945,190.240005493164,190.679992675781,46815000,188.575759887695
2023-07-10,189.259994506836,189.990005493164,187.039993286133,188.610000610352,59922200,186.528610229492
2023-07-11,189.160003662109,189.300003051758,186.600006103516,188.080001831055,46638100,186.004470825195
2023-07-12,189.679992675781,191.699996948242,188.470001220703,189.770004272461,60750200,187.675827026367
2023-07-13,190.5,191.190002441406,189.779998779297,190.539993286133,41342300,188.437316894531
2023-07-14,190.229995727539,191.179992675781,189.630004882812,190.690002441406,41616200,188.585662841797
2023-07-17,191.899993896484,194.320007324219,191.809997558594,193.990005493164,50520200,191.849258422852
2023-07-18,193.350006103516,194.330001831055,192.419998168945,193.729995727539,48288200,191.59211730957
2023-07-19,193.100006103516,198.229995727539,192.649993896484,195.100006103516,80507300,192.946975708008
2023-07-20,195.089996337891,196.470001220703,192.5,193.130004882812,59581200,190.998748779297
2023-07-21,194.100006103516,194.970001220703,191.229995727539,191.940002441406,71951700,189.821899414062
2023-07-24,193.410003662109,194.910003662109,192.25,192.75,45377800,190.622909545898
2023-07-25,193.330001831055,194.440002441406,192.919998168945,193.619995117188,37283200,191.483306884766
2023-07-26,193.669998168945,195.639999389648,193.320007324219,194.5,47471900,192.353591918945
2023-07-27,196.020004272461,197.199996948242,192.550003051758,193.220001220703,47460200,191.08772277832
2023-07-28,194.669998168945,196.630004882812,194.139999389648,195.830001831055,48291400,193.668930053711
2023-07-31,196.059997558594,196.490005493164,195.259994506836,196.449996948242,38824100,194.282104492188
2023-08-01,196.240005493164,196.729995727539,195.279998779297,195.610000610352,35175100,193.451400756836
2023-08-02,195.039993286133,195.179992675781,191.850006103516,192.580001831055,50389300,190.454803466797
2023-08-03,191.570007324219,192.369995117188,190.690002441406,191.169998168945,61235200,189.06037902832
2023-08-04,185.520004272461,187.380004882812,181.919998168945,181.990005493164,115956800,179.981674194336
2023-08-07,182.130004882812,183.130004882812,177.350006103516,178.850006103516,97576100,176.876327514648
2023-08-08,179.690002441406,180.270004272461,177.580001831055,179.800003051758,67823000,177.815841674805
2023-08-09,180.869995117188,180.929992675781,177.009994506836,178.190002441406,60378500,176.223617553711
2023-08-10,179.479995727539,180.75,177.600006103516,177.970001220703,54686900,176.00602722168
2023-08-11,177.320007324219,178.619995117188,176.550003051758,177.789993286133,52036700,176.065444946289
2023-08-14,177.970001220703,179.690002441406,177.309997558594,179.460006713867,43675600,177.719253540039
2023-08-15,178.880004882812,179.479995727539,177.050003051758,177.449996948242,43622600,175.728759765625
2023-08-16,177.130004882812,178.539993286133,176.5,176.570007324219,46964900,174.857299804688
2023-08-17,177.139999389648,177.509994506836,173.479995727539,174,66062900,172.312225341797
2023-08-18,172.300003051758,175.100006103516,171.960006713867,174.490005493164,61172200,172.797470092773
2023-08-21,175.070007324219,176.130004882812,173.740005493164,175.839996337891,46311900,174.134368896484
2023-08-22,177.059997558594,177.679992675781,176.25,177.229995727539,42038900,175.510864257812
2023-08-23,178.520004272461,181.550003051758,178.330001831055,181.119995117188,52722800,179.363128662109
2023-08-24,180.669998168945,181.100006103516,176.009994506836,176.380004882812,54945800,174.669143676758
2023-08-25,177.380004882812,179.149993896484,175.820007324219,178.610000610352,51449600,176.877502441406
2023-08-28,180.089996337891,180.589996337891,178.550003051758,180.190002441406,43820700,178.442199707031
2023-08-29,179.699996948242,184.899993896484,179.5,184.119995117188,53003900,182.334045410156
2023-08-30,184.940002441406,187.850006103516,184.740005493164,187.649993896484,60813900,185.829803466797
2023-08-31,187.839996337891,189.119995117188,187.479995727539,187.869995117188,60794500,186.047653198242
2023-09-01,189.490005493164,189.919998168945,188.279998779297,189.460006713867,45766500,187.622253417969
2023-09-05,188.279998779297,189.979995727539,187.610000610352,189.699996948242,45280000,187.859909057617
2023-09-06,188.399993896484,188.850006103516,181.470001220703,182.910003662109,81755800,181.135787963867
2023-09-07,175.179992675781,178.210006713867,173.539993286133,177.559997558594,112488800,175.837677001953
2023-09-08,178.350006103516,180.240005493164,177.789993286133,178.179992675781,65551300,176.45166015625
2023-09-11,180.070007324219,180.300003051758,177.339996337891,179.360000610352,58953100,177.620208740234
2023-09-12,179.490005493164,180.130004882812,174.820007324219,176.300003051758,90370200,174.589904785156
2023-09-13,176.509994506836,177.300003051758,173.979995727539,174.210006713867,84267900,172.520202636719
2023-09-14,174,176.100006103516,173.580001831055,175.740005493164,60895800,174.035339355469
2023-09-15,176.479995727539,176.5,173.820007324219,175.009994506836,109259500,173.312393188477
2023-09-18,176.479995727539,179.380004882812,176.169998168945,177.970001220703,67257600,176.243698120117
2023-09-19,177.520004272461,179.630004882812,177.130004882812,179.070007324219,51826900,177.333038330078
2023-09-20,179.259994506836,179.699996948242,175.399993896484,175.490005493164,58436200,173.787780761719
2023-09-21,174.550003051758,176.300003051758,173.860000610352,173.929992675781,63149100,172.242904663086
2023-09-22,174.669998168945,177.080001831055,174.050003051758,174.789993286133,56725400,173.094543457031
2023-09-25,174.199996948242,176.970001220703,174.149993896484,176.080001831055,46172700,174.372024536133
2023-09-26,174.820007324219,175.199996948242,171.660003662109,171.960006713867,64588900,170.292007446289
2023-09-27,172.619995117188,173.039993286133,169.050003051758,170.429992675781,66921800,168.776840209961
2023-09-28,169.339996337891,172.029998779297,167.619995117188,170.690002441406,56294400,169.034332275391
2023-09-29,172.020004272461,173.070007324219,170.339996337891,171.210006713867,51861100,169.549270629883
2023-10-02,171.220001220703,174.300003051758,170.929992675781,173.75,52164500,172.06462097168
2023-10-03,172.259994506836,173.630004882812,170.820007324219,172.399993896484,49594600,170.727722167969
2023-10-04,171.089996337891,174.210006713867,170.970001220703,173.660003662109,53020300,171.975509643555
2023-10-05,173.789993286133,175.449996948242,172.679992675781,174.910003662109,48527900,173.213363647461
2023-10-06,173.800003051758,177.990005493164,173.179992675781,177.490005493164,57266700,175.768371582031
2023-10-09,176.809997558594,179.050003051758,175.800003051758,178.990005493164,42390800,177.253799438477
2023-10-10,178.100006103516,179.720001220703,177.949996948242,178.389999389648,43698000,176.659652709961
2023-10-11,178.199996948242,179.850006103516,177.600006103516,179.800003051758,47551100,178.055953979492
2023-10-12,180.070007324219,182.339996337891,179.039993286133,180.710006713867,56743100,178.957122802734
2023-10-13,181.419998168945,181.929992675781,178.139999389648,178.850006103516,51427100,177.115188598633
2023-10-16,176.75,179.080001831055,176.509994506836,178.720001220703,52517000,176.986419677734
2023-10-17,176.649993896484,178.419998168945,174.800003051758,177.149993896484,57549400,175.431625366211
2023-10-18,175.580001831055,177.580001831055,175.110000610352,175.839996337891,54764400,174.134368896484
2023-10-19,176.039993286133,177.839996337891,175.190002441406,175.460006713867,59302900,173.758041381836
2023-10-20,175.309997558594,175.419998168945,172.639999389648,172.880004882812,64244000,171.203079223633
2023-10-23,170.910003662109,174.009994506836,169.929992675781,173,55980100,171.321929931641
2023-10-24,173.050003051758,173.669998168945,171.449996948242,173.440002441406,43816600,171.757659912109
2023-10-25,171.880004882812,173.059997558594,170.649993896484,171.100006103516,57157000,169.440353393555
2023-10-26,170.369995117188,171.380004882812,165.669998168945,166.889999389648,70625300,165.271179199219
2023-10-27,166.910003662109,168.960006713867,166.830001831055,168.220001220703,58499100,166.588272094727
2023-10-30,169.020004272461,171.169998168945,168.869995117188,170.289993286133,51131000,168.63818359375
2023-10-31,169.350006103516,170.899993896484,167.899993896484,170.770004272461,44846000,169.113555908203
2023-11-01,171,174.229995727539,170.119995117188,173.970001220703,56934900,172.282516479492
2023-11-02,175.520004272461,177.779998779297,175.460006713867,177.570007324219,77334800,175.847579956055
2023-11-03,174.240005493164,176.820007324219,173.350006103516,176.649993896484,79829200,174.936508178711
2023-11-06,176.380004882812,179.429992675781,176.210006713867,179.229995727539,63841300,177.491470336914
2023-11-07,179.179992675781,182.440002441406,178.970001220703,181.820007324219,70530000,180.056350708008
2023-11-08,182.350006103516,183.449996948242,181.589996337891,182.889999389648,49340300,181.115966796875
2023-11-09,182.960006713867,184.119995117188,181.809997558594,182.410003662109,53763500,180.640640258789
2023-11-10,183.970001220703,186.570007324219,183.529998779297,186.399993896484,66133400,184.835098266602
2023-11-13,185.820007324219,186.029998779297,184.210006713867,184.800003051758,43627500,183.248550415039
2023-11-14,187.699996948242,188.110000610352,186.300003051758,187.440002441406,60108400,185.866394042969
2023-11-15,187.850006103516,189.5,187.779998779297,188.009994506836,53790500,186.431610107422
2023-11-16,189.570007324219,190.960006713867,188.649993896484,189.710006713867,54412900,188.11735534668
2023-11-17,190.25,190.380004882812,188.570007324219,189.690002441406,50922700,188.09748840332
2023-11-20,189.889999389648,191.910003662109,189.880004882812,191.449996948242,46505100,189.842712402344
2023-11-21,191.410003662109,191.520004272461,189.740005493164,190.639999389648,38134500,189.039520263672
2023-11-22,191.490005493164,192.929992675781,190.830001831055,191.309997558594,39617700,189.703887939453
2023-11-24,190.869995117188,190.899993896484,189.25,189.970001220703,24048300,188.375137329102
2023-11-27,189.919998168945,190.669998168945,188.899993896484,189.789993286133,40552600,188.196640014648
2023-11-28,189.779998779297,191.080001831055,189.399993896484,190.399993896484,38415400,188.801513671875
2023-11-29,190.899993896484,192.089996337891,188.970001220703,189.369995117188,43014200,187.780181884766
2023-11-30,189.839996337891,190.320007324219,188.190002441406,189.949996948242,48794400,188.355331420898
2023-12-01,190.330001831055,191.559997558594,189.229995727539,191.240005493164,45704800,189.634490966797
2023-12-04,189.979995727539,190.050003051758,187.449996948242,189.429992675781,43389500,187.83967590332
2023-12-05,190.210006713867,194.399993896484,190.179992675781,193.419998168945,66628400,191.796188354492
2023-12-06,194.449996948242,194.759994506836,192.110000610352,192.320007324219,41089700,190.705429077148
2023-12-07,193.630004882812,195,193.589996337891,194.270004272461,47477700,192.639053344727
2023-12-08,194.199996948242,195.990005493164,193.669998168945,195.710006713867,53406400,194.066970825195
2023-12-11,193.110000610352,193.490005493164,191.419998168945,193.179992675781,60943700,191.558197021484
2023-12-12,193.080001831055,194.720001220703,191.720001220703,194.710006713867,52696900,193.075378417969
2023-12-13,195.089996337891,198,194.850006103516,197.960006713867,70404200,196.298080444336
2023-12-14,198.020004272461,199.619995117188,196.160003662109,198.110000610352,66831600,196.446823120117
2023-12-15,197.529998779297,198.399993896484,197,197.570007324219,128538400,195.911376953125
2023-12-18,196.089996337891,196.630004882812,194.389999389648,195.889999389648,55751900,194.24543762207
2023-12-19,196.160003662109,196.949996948242,195.889999389648,196.940002441406,40714100,195.286651611328
2023-12-20,196.899993896484,197.679992675781,194.830001831055,194.830001831055,52242800,193.194366455078
2023-12-21,196.100006103516,197.080001831055,193.5,194.679992675781,46482500,193.045593261719
2023-12-22,195.179992675781,195.410003662109,192.970001220703,193.600006103516,37149600,191.974670410156
2023-12-26,193.610000610352,193.889999389648,192.830001831055,193.050003051758,28919300,191.429321289062
2023-12-27,192.490005493164,193.5,191.089996337891,193.149993896484,48087700,191.528457641602
2023-12-28,194.139999389648,194.660003662109,193.169998168945,193.580001831055,34049900,191.954864501953
2023-12-29,193.899993896484,194.399993896484,191.729995727539,192.529998779297,42672100,190.913650512695
2024-01-02,187.149993896484,188.440002441406,183.889999389648,185.639999389648,82488700,184.081512451172
2024-01-03,184.220001220703,185.880004882812,183.429992675781,184.25,58414500,182.703186035156
2024-01-04,182.149993896484,183.089996337891,180.880004882812,181.910003662109,71983600,180.382843017578
2024-01-05,181.990005493164,182.759994506836,180.169998168945,181.179992675781,62379700,179.658920288086
2024-01-08,182.089996337891,185.600006103516,181.5,185.559997558594,59144500,184.002166748047
2024-01-09,183.919998168945,185.149993896484,182.729995727539,185.139999389648,42841800,183.585693359375
2024-01-10,184.350006103516,186.399993896484,183.919998168945,186.190002441406,46792900,184.626892089844
2024-01-11,186.539993286133,187.050003051758,183.619995117188,185.589996337891,49128400,184.031890869141
2024-01-12,186.059997558594,186.740005493164,185.190002441406,185.919998168945,40477800,184.359146118164
2024-01-16,182.160003662109,184.259994506836,180.929992675781,183.630004882812,65603000,182.08837890625
2024-01-17,181.270004272461,182.929992675781,180.300003051758,182.679992675781,47317400,181.146347045898
2024-01-18,186.089996337891,189.139999389648,185.830001831055,188.630004882812,78005800,187.046417236328
2024-01-19,189.330001831055,191.949996948242,188.820007324219,191.559997558594,68903000,189.951797485352
2024-01-22,192.300003051758,195.330001831055,192.259994506836,193.889999389648,60133900,192.262237548828
2024-01-23,195.020004272461,195.75,193.830001831055,195.179992675781,42355600,193.541412353516
2024-01-24,195.419998168945,196.380004882812,194.339996337891,194.5,53631300,192.867111206055
2024-01-25,195.220001220703,196.270004272461,193.110000610352,194.169998168945,54822100,192.53987121582
2024-01-26,194.270004272461,194.759994506836,191.940002441406,192.419998168945,44594000,190.804580688477
2024-01-29,192.009994506836,192.199996948242,189.580001831055,191.729995727539,47145600,190.120361328125
2024-01-30,190.940002441406,191.800003051758,187.470001220703,188.039993286133,55859400,186.461364746094
2024-01-31,187.039993286133,187.100006103516,184.350006103516,184.399993896484,55467800,182.851913452148
2024-02-01,183.990005493164,186.949996948242,183.820007324219,186.860000610352,64885400,185.291275024414
2024-02-02,179.860000610352,187.330001831055,179.25,185.850006103516,102551700,184.289749145508
2024-02-05,188.149993896484,189.25,185.839996337891,187.679992675781,69668800,186.104370117188
2024-02-06,186.860000610352,189.309997558594,186.770004272461,189.300003051758,43490800,187.710784912109
2024-02-07,190.639999389648,191.050003051758,188.610000610352,189.410003662109,53439000,187.819854736328
2024-02-08,189.389999389648,189.539993286133,187.350006103516,188.320007324219,40962000,186.738998413086
2024-02-09,188.649993896484,189.990005493164,188,188.850006103516,45155200,187.503524780273
2024-02-12,188.419998168945,188.669998168945,186.789993286133,187.149993896484,41781900,185.815643310547
2024-02-13,185.770004272461,186.210006713867,183.509994506836,185.039993286133,56529500,183.720657348633
2024-02-14,185.320007324219,185.529998779297,182.440002441406,184.149993896484,54630500,182.837005615234
2024-02-15,183.550003051758,184.490005493164,181.350006103516,183.860000610352,65434500,182.549087524414
2024-02-16,183.419998168945,184.850006103516,181.669998168945,182.309997558594,49752500,181.010116577148
2024-02-20,181.789993286133,182.429992675781,180,181.559997558594,53665600,180.265472412109
2024-02-21,181.940002441406,182.889999389648,180.660003662109,182.320007324219,41371400,181.020080566406
2024-02-22,183.479995727539,184.960006713867,182.460006713867,184.369995117188,52292200,183.055465698242
2024-02-23,185.009994506836,185.039993286133,182.229995727539,182.520004272461,45119700,181.218627929688
2024-02-26,182.240005493164,182.759994506836,180.649993896484,181.160003662109,40867400,179.868347167969
2024-02-27,181.100006103516,183.919998168945,179.559997558594,182.630004882812,54318900,181.327850341797
2024-02-28,182.509994506836,183.119995117188,180.130004882812,181.419998168945,48953900,180.126480102539
2024-02-29,181.270004272461,182.570007324219,179.529998779297,180.75,136682600,179.461242675781
2024-03-01,179.550003051758,180.529998779297,177.380004882812,179.660003662109,73563100,178.379058837891
2024-03-04,176.149993896484,176.899993896484,173.789993286133,175.100006103516,81510100,173.851531982422
2024-03-05,170.759994506836,172.039993286133,169.619995117188,170.119995117188,95132400,168.90705871582
2024-03-06,171.059997558594,171.240005493164,168.679992675781,169.119995117188,68587700,167.914169311523
2024-03-07,169.149993896484,170.729995727539,168.490005493164,169,71765100,167.795043945312
2024-03-08,169,173.699996948242,168.940002441406,170.729995727539,76267000,169.5126953125
2024-03-11,172.940002441406,174.380004882812,172.050003051758,172.75,60139500,171.518310546875
2024-03-12,173.149993896484,174.029998779297,171.009994506836,173.229995727539,59825400,171.994857788086
2024-03-13,172.770004272461,173.190002441406,170.759994506836,171.130004882812,52488700,169.909851074219
2024-03-14,172.910003662109,174.309997558594,172.050003051758,173,72913500,171.766525268555
2024-03-15,171.169998168945,172.619995117188,170.289993286133,172.619995117188,121752700,171.389236450195
2024-03-18,175.570007324219,177.710006713867,173.520004272461,173.720001220703,75604200,172.481384277344
2024-03-19,174.339996337891,176.610000610352,173.029998779297,176.080001831055,55215200,174.82453918457
2024-03-20,175.720001220703,178.669998168945,175.089996337891,178.669998168945,53423100,177.396087646484
2024-03-21,177.050003051758,177.490005493164,170.839996337891,171.369995117188,106181300,170.148147583008
2024-03-22,171.759994506836,173.050003051758,170.059997558594,172.279998779297,71160100,171.051666259766
2024-03-25,170.570007324219,171.940002441406,169.449996948242,170.850006103516,54288300,169.631851196289
2024-03-26,170,171.419998168945,169.580001831055,169.710006713867,57388400,168.499984741211
2024-03-27,170.410003662109,173.600006103516,170.110000610352,173.309997558594,60273300,172.074325561523
2024-03-28,171.75,172.229995727539,170.509994506836,171.479995727539,65672700,170.257354736328
2024-04-01,171.190002441406,171.25,169.479995727539,170.029998779297,46240500,168.817687988281
2024-04-02,169.080001831055,169.339996337891,168.229995727539,168.839996337891,49329500,167.636169433594
2024-04-03,168.789993286133,170.679992675781,168.580001831055,169.649993896484,47691700,168.440399169922
2024-04-04,170.289993286133,171.919998168945,168.820007324219,168.820007324219,53704400,167.616333007812
2024-04-05,169.589996337891,170.389999389648,168.949996948242,169.580001831055,42104800,168.370910644531
2024-04-08,169.029998779297,169.199996948242,168.240005493164,168.449996948242,37425500,167.248947143555
2024-04-09,168.699996948242,170.080001831055,168.350006103516,169.669998168945,42373800,168.460250854492
2024-04-10,168.800003051758,169.089996337891,167.110000610352,167.779998779297,49709300,166.583724975586
2024-04-11,168.339996337891,175.460006713867,168.160003662109,175.039993286133,91070300,173.791976928711
2024-04-12,174.259994506836,178.360000610352,174.210006713867,176.550003051758,101670900,175.291198730469
2024-04-15,175.360000610352,176.630004882812,172.5,172.690002441406,73531800,171.458709716797
2024-04-16,171.75,173.759994506836,168.270004272461,169.380004882812,73711200,168.172348022461
2024-04-17,169.610000610352,170.649993896484,168,168,50901200,166.802185058594
2024-04-18,168.029998779297,168.639999389648,166.550003051758,167.039993286133,43122900,165.849014282227
2024-04-19,166.210006713867,166.399993896484,164.080001831055,165,68149400,163.82356262207
2024-04-22,165.520004272461,167.259994506836,164.770004272461,165.839996337891,48116400,164.65754699707
2024-04-23,165.350006103516,167.050003051758,164.919998168945,166.899993896484,49537800,165.710006713867
2024-04-24,166.539993286133,169.300003051758,166.210006713867,169.020004272461,48251800,167.814895629883
2024-04-25,169.529998779297,170.610000610352,168.149993896484,169.889999389648,50558300,168.678695678711
2024-04-26,169.880004882812,171.339996337891,169.179992675781,169.300003051758,44838400,168.092910766602
2024-04-29,173.369995117188,176.029998779297,173.100006103516,173.5,68169400,172.262954711914
2024-04-30,173.330001831055,174.990005493164,170,170.330001831055,65934800,169.115570068359
2024-05-01,169.580001831055,172.710006713867,169.110000610352,169.300003051758,50383100,168.092910766602
2024-05-02,172.509994506836,173.419998168945,170.889999389648,173.029998779297,94214900,171.796310424805
2024-05-03,186.649993896484,187,182.660003662109,183.380004882812,163224100,182.072509765625
2024-05-06,182.350006103516,184.199996948242,180.419998168945,181.710006713867,78569700,180.414413452148
2024-05-07,183.449996948242,184.899993896484,181.320007324219,182.399993896484,77305800,181.099502563477
2024-05-08,182.850006103516,183.070007324219,181.449996948242,182.740005493164,45057100,181.437057495117
2024-05-09,182.559997558594,184.660003662109,182.110000610352,184.570007324219,48983000,183.254043579102
2024-05-10,184.899993896484,185.089996337891,182.130004882812,183.050003051758,50759500,181.99137878418
2024-05-13,185.440002441406,187.100006103516,184.619995117188,186.279998779297,72044800,185.202667236328
2024-05-14,187.509994506836,188.300003051758,186.289993286133,187.429992675781,52393600,186.346038818359
2024-05-15,187.910003662109,190.649993896484,187.369995117188,189.720001220703,70400000,188.622802734375
2024-05-16,190.470001220703,191.100006103516,189.660003662109,189.839996337891,52845200,188.742111206055
2024-05-17,189.509994506836,190.809997558594,189.179992675781,189.869995117188,41282900,188.771926879883
2024-05-20,189.330001831055,191.919998168945,189.009994506836,191.039993286133,44361300,189.935165405273
2024-05-21,191.089996337891,192.729995727539,190.919998168945,192.350006103516,42309400,191.237594604492
2024-05-22,192.270004272461,192.820007324219,190.270004272461,190.899993896484,34648500,189.795959472656
2024-05-23,190.979995727539,191,186.630004882812,186.880004882812,51005900,185.799224853516
2024-05-24,188.820007324219,190.580001831055,188.039993286133,189.979995727539,36327000,188.881301879883
2024-05-28,191.509994506836,193,189.100006103516,189.990005493164,52280100,188.891235351562
2024-05-29,189.610000610352,192.25,189.509994506836,190.289993286133,53068000,189.189498901367
2024-05-30,190.759994506836,192.179992675781,190.630004882812,191.289993286133,49889100,190.183731079102
2024-05-31,191.440002441406,192.570007324219,189.910003662109,192.25,75158300,191.138168334961
2024-06-03,192.899993896484,194.990005493164,192.520004272461,194.029998779297,50080500,192.90788269043
2024-06-04,194.639999389648,195.320007324219,193.029998779297,194.350006103516,47471400,193.226013183594
2024-06-05,195.399993896484,196.899993896484,194.869995117188,195.869995117188,54156800,194.737228393555
2024-06-06,195.690002441406,196.5,194.169998168945,194.479995727539,41181800,193.355285644531
2024-06-07,194.649993896484,196.940002441406,194.139999389648,196.889999389648,53103900,195.751327514648
2024-06-10,196.899993896484,197.300003051758,192.149993896484,193.119995117188,97010200,192.003112792969
2024-06-11,193.649993896484,207.160003662109,193.630004882812,207.149993896484,172373300,205.951995849609
2024-06-12,207.369995117188,220.199996948242,206.899993896484,213.070007324219,198134300,211.837783813477
2024-06-13,214.740005493164,216.75,211.600006103516,214.240005493164,97862700,213.001007080078
