"date","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
2023-03-27,280.5,281.459991455078,275.519989013672,276.380004882812,26840200,271.10888671875
2023-03-28,275.790008544922,276.140014648438,272.049987792969,275.230010986328,21878600,269.980865478516
2023-03-29,278.959991455078,281.140014648438,278.410003662109,280.510009765625,25087000,275.16015625
2023-03-30,284.230010986328,284.459991455078,281.480010986328,284.049987792969,25053400,278.632598876953
2023-03-31,283.730010986328,289.269989013672,283,288.299987792969,32766000,282.801544189453
2023-04-03,286.519989013672,288.269989013672,283.950012207031,287.230010986328,24883300,281.751983642578
2023-04-04,287.230010986328,290.450012207031,285.670013427734,287.179992675781,25824300,281.702880859375
2023-04-05,285.850006103516,287.149993896484,282.920013427734,284.339996337891,22064800,278.917053222656
2023-04-06,283.209991455078,292.079986572266,282.029998779297,291.600006103516,29770300,286.03857421875
2023-04-10,289.209991455078,289.600006103516,284.709991455078,289.390014648438,23103000,283.870819091797
2023-04-11,285.75,285.980010986328,281.640014648438,282.829986572266,27276600,277.435882568359
2023-04-12,284.790008544922,287.010009765625,281.959991455078,283.489990234375,27403400,278.083251953125
2023-04-13,283.589996337891,289.899993896484,283.170013427734,289.839996337891,24222700,284.312194824219
2023-04-14,287,288.480010986328,283.690002441406,286.140014648438,20987900,280.682800292969
2023-04-17,289.929992675781,291.600006103516,286.160003662109,288.799987792969,23836200,283.2919921875
2023-04-18,291.570007324219,291.760009765625,287.010009765625,288.369995117188,20161800,282.870208740234
2023-04-19,285.989990234375,289.049987792969,284.540008544922,288.450012207031,17150300,282.948699951172
2023-04-20,285.25,289.029998779297,285.079986572266,286.109985351562,23244400,280.653259277344
2023-04-21,285.010009765625,286.269989013672,283.059997558594,285.760009765625,21676400,280.309997558594
2023-04-24,282.089996337891,284.950012207031,278.720001220703,281.769989013672,26611000,276.396087646484
2023-04-25,279.510009765625,281.600006103516,275.369995117188,275.420013427734,45772200,270.167205810547
2023-04-26,296.700012207031,299.570007324219,292.730010986328,295.369995117188,64599200,289.736694335938
2023-04-27,295.970001220703,305.200012207031,295.25,304.829986572266,46462600,299.016296386719
2023-04-28,304.010009765625,308.929992675781,303.309997558594,307.260009765625,36469600,301.399932861328
2023-05-01,306.970001220703,308.600006103516,305.149993896484,305.559997558594,21294100,299.732360839844
2023-05-02,307.760009765625,309.179992675781,303.910003662109,305.410003662109,26404400,299.585235595703
2023-05-03,306.619995117188,308.609985351562,304.089996337891,304.399993896484,22360800,298.594482421875
2023-05-04,306.239990234375,307.760009765625,303.399993896484,305.410003662109,22519900,299.585235595703
2023-05-05,305.720001220703,311.970001220703,304.269989013672,310.649993896484,28197100,304.725280761719
2023-05-08,310.130004882812,310.200012207031,306.089996337891,308.649993896484,21318600,302.763458251953
2023-05-09,308,310.040008544922,306.309997558594,307,21340800,301.144866943359
2023-05-10,308.619995117188,313,307.670013427734,312.309997558594,30078000,306.353607177734
2023-05-11,310.100006103516,311.119995117188,306.260009765625,310.109985351562,31680200,304.195526123047
2023-05-12,310.549987792969,310.649993896484,306.600006103516,308.970001220703,19774700,303.077301025391
2023-05-15,309.100006103516,309.899993896484,307.589996337891,309.459991455078,16336500,303.557952880859
2023-05-16,309.829986572266,313.709991455078,309.829986572266,311.739990234375,26730300,305.794525146484
2023-05-17,312.290008544922,314.429992675781,310.739990234375,314,24315000,308.684753417969
2023-05-18,314.529998779297,319.040008544922,313.720001220703,318.519989013672,27276000,313.128204345703
2023-05-19,316.739990234375,318.75,316.369995117188,318.339996337891,27546700,312.951293945312
2023-05-22,318.600006103516,322.589996337891,318.010009765625,321.179992675781,24115700,315.743194580078
2023-05-23,320.029998779297,322.720001220703,315.25,315.260009765625,30797200,309.923431396484
2023-05-24,314.730010986328,316.5,312.609985351562,313.850006103516,23384900,308.537292480469
2023-05-25,323.239990234375,326.899993896484,320,325.920013427734,43301700,320.403015136719
2023-05-26,324.019989013672,333.399993896484,323.880004882812,332.890014648438,36630600,327.255004882812
2023-05-30,335.230010986328,335.739990234375,330.519989013672,331.209991455078,29503100,325.603393554688
2023-05-31,332.290008544922,335.940002441406,327.329986572266,328.390014648438,45950600,322.831176757812
2023-06-01,325.929992675781,333.529998779297,324.720001220703,332.579986572266,26773900,326.950256347656
2023-06-02,334.25,337.5,332.549987792969,335.399993896484,25873800,329.722503662109
2023-06-05,335.220001220703,338.559997558594,334.660003662109,335.940002441406,21307100,330.253387451172
2023-06-06,335.329986572266,335.369995117188,332.170013427734,333.679992675781,20396200,328.031616210938
2023-06-07,331.649993896484,334.489990234375,322.5,323.380004882812,40717100,317.905944824219
2023-06-08,323.940002441406,326.640014648438,323.350006103516,325.260009765625,23277700,319.754150390625
2023-06-09,324.989990234375,329.989990234375,324.410003662109,326.790008544922,22529000,321.258270263672
2023-06-12,328.579986572266,332.100006103516,325.160003662109,331.850006103516,24260300,326.232604980469
2023-06-13,334.470001220703,336.980010986328,330.390014648438,334.290008544922,22951300,328.631286621094
2023-06-14,334.339996337891,339.040008544922,332.809997558594,337.339996337891,26003800,331.629669189453
2023-06-15,337.480010986328,349.839996337891,337.200012207031,348.100006103516,38899100,342.207489013672
2023-06-16,351.320007324219,351.470001220703,341.950012207031,342.329986572266,46552000,336.53515625
2023-06-20,339.309997558594,342.079986572266,335.859985351562,338.049987792969,26375400,332.327575683594
2023-06-21,336.369995117188,337.730010986328,332.070007324219,333.559997558594,25117800,327.913635253906
2023-06-22,334.119995117188,340.119995117188,333.339996337891,339.709991455078,23556800,333.959503173828
2023-06-23,334.359985351562,337.959991455078,333.450012207031,335.019989013672,23146900,329.348907470703
2023-06-26,333.720001220703,336.109985351562,328.489990234375,328.600006103516,21520600,323.03759765625
2023-06-27,331.859985351562,336.149993896484,329.299987792969,334.570007324219,24354100,328.906524658203
2023-06-28,334.660003662109,337.980010986328,333.809997558594,335.850006103516,20259500,330.164855957031
2023-06-29,334.709991455078,336.109985351562,332.619995117188,335.049987792969,16997000,329.378387451172
2023-06-30,337.75,342.730010986328,337.200012207031,340.540008544922,26832800,334.775482177734
2023-07-03,339.190002441406,340.899993896484,336.570007324219,337.989990234375,12508700,332.268615722656
2023-07-05,335.089996337891,341.649993896484,334.730010986328,338.149993896484,18172400,332.425933837891
2023-07-06,337.299987792969,342.989990234375,335.5,341.269989013672,28161200,335.493072509766
2023-07-07,339.320007324219,341.790008544922,337,337.220001220703,21214800,331.511688232422
2023-07-10,334.600006103516,335.230010986328,327.589996337891,331.829986572266,32791400,326.212890625
2023-07-11,331.059997558594,332.859985351562,327,332.470001220703,26698200,326.842071533203
2023-07-12,336.600006103516,341.649993896484,335.670013427734,337.200012207031,29995300,331.492004394531
2023-07-13,339.559997558594,343.739990234375,339.019989013672,342.660003662109,20567200,336.859680175781
2023-07-14,347.589996337891,351.429992675781,344.309997558594,345.239990234375,28352700,339.395904541016
2023-07-17,345.679992675781,346.989990234375,342.200012207031,345.730010986328,20363900,339.877655029297
2023-07-18,345.829986572266,366.779998779297,342.170013427734,359.489990234375,64738600,353.404632568359
2023-07-19,361.75,362.459991455078,352.440002441406,355.079986572266,39732900,349.069305419922
2023-07-20,353.570007324219,357.970001220703,345.369995117188,346.869995117188,33778400,340.998291015625
2023-07-21,349.149993896484,350.299987792969,339.829986572266,343.769989013672,69405400,337.950805664062
2023-07-24,345.850006103516,346.920013427734,342.309997558594,345.109985351562,26678100,339.26806640625
2023-07-25,347.109985351562,351.890014648438,345.070007324219,350.980010986328,41637700,345.038757324219
2023-07-26,341.440002441406,344.670013427734,333.109985351562,337.769989013672,58383700,332.052398681641
2023-07-27,340.480010986328,341.329986572266,329.049987792969,330.720001220703,39635300,325.121704101562
2023-07-28,333.670013427734,340.010009765625,333.170013427734,338.369995117188,28484900,332.642211914062
2023-07-31,336.920013427734,337.700012207031,333.359985351562,335.920013427734,25446000,330.233703613281
2023-08-01,335.190002441406,338.540008544922,333.700012207031,336.339996337891,18311900,330.646545410156
2023-08-02,333.630004882812,333.630004882812,326.359985351562,327.5,27761300,321.956268310547
2023-08-03,326,329.880004882812,325.950012207031,326.660003662109,18253700,321.130432128906
2023-08-04,331.880004882812,335.140014648438,327.239990234375,327.779998779297,23741500,322.231506347656
2023-08-07,328.369995117188,331.109985351562,327.519989013672,330.109985351562,17741500,324.522033691406
2023-08-08,326.959991455078,328.75,323,326.049987792969,22327600,320.530731201172
2023-08-09,326.470001220703,327.109985351562,321.049987792969,322.230010986328,22373300,316.775451660156
2023-08-10,326.019989013672,328.260009765625,321.179992675781,322.929992675781,20113700,317.463592529297
2023-08-11,320.260009765625,322.410003662109,319.209991455078,321.010009765625,24355500,315.576080322266
2023-08-14,321.390014648438,324.059997558594,320.079986572266,324.040008544922,18836100,318.554748535156
2023-08-15,323,325.089996337891,320.899993896484,321.859985351562,16966300,316.411682128906
2023-08-16,320.799987792969,324.420013427734,319.799987792969,320.399993896484,20698900,315.643280029297
2023-08-17,320.540008544922,321.869995117188,316.209991455078,316.880004882812,21257200,312.175476074219
2023-08-18,314.489990234375,318.380004882812,311.549987792969,316.480010986328,24755000,311.781494140625
2023-08-21,317.929992675781,322.769989013672,317.040008544922,321.880004882812,24040000,317.101379394531
2023-08-22,325.5,326.079986572266,321.459991455078,322.459991455078,16084600,317.672729492188
2023-08-23,323.820007324219,329.200012207031,323.459991455078,327,21166400,322.145294189453
2023-08-24,332.850006103516,332.980010986328,319.959991455078,319.970001220703,23281400,315.219665527344
2023-08-25,321.470001220703,325.359985351562,318.799987792969,322.980010986328,21684100,318.184997558594
2023-08-28,325.660003662109,326.149993896484,321.720001220703,323.700012207031,14808500,318.894287109375
2023-08-29,321.880004882812,328.980010986328,321.880004882812,328.410003662109,19284600,323.534362792969
2023-08-30,328.670013427734,329.809997558594,326.450012207031,328.790008544922,15222100,323.908782958984
2023-08-31,329.200012207031,330.910003662109,326.779998779297,327.760009765625,26411000,322.893981933594
2023-09-01,331.309997558594,331.989990234375,326.779998779297,328.660003662109,14942000,323.780639648438
2023-09-05,329,334.850006103516,328.660003662109,333.549987792969,18553900,328.598022460938
2023-09-06,333.380004882812,334.459991455078,330.179992675781,332.880004882812,17535800,327.938049316406
2023-09-07,331.290008544922,333.079986572266,329.029998779297,329.910003662109,18381000,325.012115478516
2023-09-08,330.089996337891,336.160003662109,329.459991455078,334.269989013672,19530100,329.307312011719
2023-09-11,337.239990234375,338.420013427734,335.429992675781,337.940002441406,16583300,332.922882080078
2023-09-12,335.820007324219,336.790008544922,331.480010986328,331.769989013672,17565500,326.844451904297
2023-09-13,331.309997558594,336.850006103516,331.170013427734,336.059997558594,16544400,331.070831298828
2023-09-14,339.149993896484,340.859985351562,336.570007324219,338.700012207031,20267000,333.671630859375
2023-09-15,336.920013427734,337.399993896484,329.649993896484,330.220001220703,37679800,325.317474365234
2023-09-18,327.799987792969,330.399993896484,326.359985351562,329.059997558594,16834200,324.174743652344
2023-09-19,326.170013427734,329.390014648438,324.510009765625,328.649993896484,16505900,323.770812988281
2023-09-20,329.510009765625,329.589996337891,320.510009765625,320.769989013672,21436500,316.007720947266
2023-09-21,319.260009765625,325.350006103516,315,319.529998779297,35560400,314.786224365234
2023-09-22,321.320007324219,321.450012207031,316.149993896484,317.010009765625,21447900,312.303649902344
2023-09-25,316.589996337891,317.670013427734,315,317.540008544922,17836000,312.825744628906
2023-09-26,315.130004882812,315.880004882812,310.019989013672,312.140014648438,26297600,307.505920410156
2023-09-27,312.299987792969,314.299987792969,309.690002441406,312.790008544922,19410100,308.146270751953
2023-09-28,310.989990234375,315.480010986328,309.450012207031,313.640014648438,19683600,308.983642578125
2023-09-29,317.75,319.470001220703,314.980010986328,315.75,24147300,311.062316894531
2023-10-02,316.279998779297,321.890014648438,315.179992675781,321.799987792969,20570000,317.0224609375
2023-10-03,320.829986572266,321.390014648438,311.209991455078,313.390014648438,21033500,308.737365722656
2023-10-04,314.029998779297,320.040008544922,314,318.959991455078,20720100,314.224609375
2023-10-05,319.089996337891,319.980010986328,314.899993896484,319.359985351562,16965600,314.618713378906
2023-10-06,316.549987792969,329.190002441406,316.299987792969,327.260009765625,25673600,322.401458740234
2023-10-09,324.75,330.299987792969,323.179992675781,329.820007324219,19891200,324.923431396484
2023-10-10,330.959991455078,331.100006103516,327.670013427734,328.390014648438,20557100,323.514678955078
2023-10-11,331.209991455078,332.820007324219,329.140014648438,332.420013427734,20063200,327.484802246094
2023-10-12,330.570007324219,333.630004882812,328.720001220703,331.160003662109,19313100,326.243530273438
2023-10-13,332.380004882812,333.829986572266,326.359985351562,327.730010986328,21072400,322.864440917969
2023-10-16,331.049987792969,336.140014648438,330.600006103516,332.640014648438,22158000,327.701568603516
2023-10-17,329.589996337891,333.459991455078,327.410003662109,332.059997558594,18338500,327.130157470703
2023-10-18,332.489990234375,335.589996337891,328.299987792969,330.109985351562,23153600,325.209136962891
2023-10-19,332.149993896484,336.880004882812,330.910003662109,331.320007324219,25052100,326.401184082031
2023-10-20,331.720001220703,331.920013427734,325.450012207031,326.670013427734,25027700,321.820251464844
2023-10-23,325.470001220703,332.730010986328,324.390014648438,329.320007324219,24374700,324.430877685547
2023-10-24,331.299987792969,331.839996337891,327.600006103516,330.529998779297,31153600,325.622833251953
2023-10-25,345.019989013672,346.200012207031,337.619995117188,340.670013427734,55053800,335.612335205078
2023-10-26,340.540008544922,341.630004882812,326.940002441406,327.890014648438,37828500,323.022125244141
2023-10-27,330.429992675781,336.720001220703,328.399993896484,329.809997558594,29856500,324.913604736328
2023-10-30,333.410003662109,339.450012207031,331.829986572266,337.309997558594,22828100,332.30224609375
2023-10-31,338.850006103516,339,334.690002441406,338.109985351562,20265300,333.090270996094
2023-11-01,339.790008544922,347.420013427734,339.649993896484,346.070007324219,28158800,340.932189941406
2023-11-02,347.239990234375,348.829986572266,344.769989013672,348.320007324219,24348100,343.148742675781
2023-11-03,349.630004882812,354.390014648438,347.329986572266,352.799987792969,23637700,347.562255859375
2023-11-06,353.450012207031,357.540008544922,353.350006103516,356.529998779297,23828300,351.236877441406
2023-11-07,359.399993896484,362.459991455078,357.630004882812,360.529998779297,25833900,355.177490234375
2023-11-08,361.679992675781,363.869995117188,360.549987792969,363.200012207031,26767800,357.807830810547
2023-11-09,362.299987792969,364.790008544922,360.359985351562,360.690002441406,24847300,355.335144042969
2023-11-10,361.489990234375,370.100006103516,361.070007324219,369.670013427734,28042100,364.181823730469
2023-11-13,368.220001220703,368.470001220703,365.899993896484,366.679992675781,19986500,361.236206054688
2023-11-14,371.010009765625,371.950012207031,367.350006103516,370.269989013672,27683900,364.772857666016
2023-11-15,371.279998779297,373.130004882812,367.109985351562,369.670013427734,26860100,364.920989990234
2023-11-16,370.959991455078,376.350006103516,370.179992675781,376.170013427734,27182300,371.337463378906
2023-11-17,373.609985351562,374.369995117188,367,369.850006103516,40157000,365.098663330078
2023-11-20,371.220001220703,378.869995117188,371,377.440002441406,52465100,372.591125488281
2023-11-21,375.670013427734,376.220001220703,371.119995117188,373.070007324219,28423100,368.277252197266
2023-11-22,378,379.790008544922,374.970001220703,377.850006103516,23345300,372.995880126953
2023-11-24,377.329986572266,377.970001220703,375.140014648438,377.429992675781,10176600,372.581268310547
2023-11-27,376.779998779297,380.640014648438,376.200012207031,378.609985351562,22179200,373.746124267578
2023-11-28,378.350006103516,383,378.160003662109,382.700012207031,20453100,377.783569335938
2023-11-29,383.760009765625,384.299987792969,377.440002441406,378.850006103516,28963400,373.983062744141
2023-11-30,378.489990234375,380.089996337891,375.470001220703,378.910003662109,30554400,374.042266845703
2023-12-01,376.760009765625,378.160003662109,371.309997558594,374.510009765625,33040500,369.698822021484
2023-12-04,369.100006103516,369.519989013672,362.899993896484,369.140014648438,32063300,364.397796630859
2023-12-05,366.450012207031,373.079986572266,365.619995117188,372.519989013672,23065000,367.734344482422
2023-12-06,373.540008544922,374.179992675781,368.029998779297,368.799987792969,21182100,364.062103271484
2023-12-07,368.230010986328,371.450012207031,366.320007324219,370.950012207031,23118900,366.184539794922
2023-12-08,369.200012207031,374.459991455078,368.230010986328,374.230010986328,20154400,369.422393798828
2023-12-11,368.480010986328,371.600006103516,366.100006103516,371.299987792969,27708800,366.529998779297
2023-12-12,370.850006103516,374.420013427734,370.459991455078,374.380004882812,24838300,369.570495605469
2023-12-13,376.019989013672,377.640014648438,370.769989013672,374.369995117188,30955500,369.560577392578
2023-12-14,373.309997558594,373.760009765625,364.130004882812,365.929992675781,43277500,361.228973388672
2023-12-15,366.850006103516,372.399993896484,366.279998779297,370.730010986328,78502300,365.967315673828
2023-12-18,369.450012207031,373,368.679992675781,372.649993896484,21802900,367.862670898438
2023-12-19,371.489990234375,373.260009765625,369.839996337891,373.260009765625,20603700,368.46484375
2023-12-20,375,376.029998779297,370.529998779297,370.619995117188,26316700,365.858795166016
2023-12-21,372.559997558594,374.410003662109,370.040008544922,373.540008544922,17708000,368.741271972656
2023-12-22,373.679992675781,375.179992675781,372.709991455078,374.579986572266,17107500,369.767913818359
2023-12-26,375,376.940002441406,373.5,374.660003662109,12673100,369.846862792969
2023-12-27,373.690002441406,375.059997558594,372.809997558594,374.070007324219,14905400,369.264434814453
2023-12-28,375.369995117188,376.459991455078,374.160003662109,375.279998779297,14327000,370.458892822266
2023-12-29,376,377.160003662109,373.480010986328,376.040008544922,18730800,371.209136962891
2024-01-02,373.859985351562,375.899993896484,366.769989013672,370.869995117188,25258600,366.105529785156
2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.600006103516,23083500,365.839019775391
2024-01-04,370.670013427734,373.100006103516,367.170013427734,367.940002441406,20901500,363.213195800781
2024-01-05,368.970001220703,372.059997558594,366.5,367.75,21004600,363.025604248047
2024-01-08,369.299987792969,375.200012207031,369.010009765625,374.690002441406,23134000,369.876495361328
2024-01-09,372.010009765625,375.989990234375,371.190002441406,375.790008544922,20830000,370.962371826172
2024-01-10,376.369995117188,384.170013427734,376.320007324219,382.769989013672,25514200,377.852691650391
2024-01-11,386,390.679992675781,380.380004882812,384.630004882812,27850800,379.688751220703
2024-01-12,385.489990234375,388.679992675781,384.649993896484,388.470001220703,21661200,383.479400634766
2024-01-16,393.660003662109,394.029998779297,387.619995117188,390.269989013672,27202300,385.256286621094
2024-01-17,387.980010986328,390.109985351562,384.809997558594,389.470001220703,22234100,384.466613769531
2024-01-18,391.720001220703,393.989990234375,390.119995117188,393.869995117188,23392100,388.81005859375
2024-01-19,395.760009765625,398.670013427734,393.5,398.670013427734,29331100,393.548431396484
2024-01-22,400.019989013672,400.619995117188,393.589996337891,396.510009765625,27016900,391.416137695312
2024-01-23,395.75,399.380004882812,393.929992675781,398.899993896484,20525900,393.775451660156
2024-01-24,401.540008544922,405.630004882812,400.450012207031,402.559997558594,24867000,397.388427734375
2024-01-25,404.320007324219,407.010009765625,402.529998779297,404.869995117188,21021200,399.668762207031
2024-01-26,404.369995117188,406.170013427734,402.429992675781,403.929992675781,17803300,398.740814208984
2024-01-29,406.059997558594,409.980010986328,404.329986572266,409.720001220703,24510200,404.456481933594
2024-01-30,412.260009765625,413.049987792969,406.450012207031,408.589996337891,33477600,403.340972900391
2024-01-31,406.959991455078,415.320007324219,397.209991455078,397.579986572266,47871100,392.472381591797
2024-02-01,401.829986572266,408,401.799987792969,403.779998779297,30657700,398.5927734375
2024-02-02,403.809997558594,412.649993896484,403.559997558594,411.220001220703,28256700,405.937225341797
2024-02-05,409.899993896484,411.160003662109,403.989990234375,405.649993896484,25352300,400.438781738281
2024-02-06,405.880004882812,407.970001220703,402.910003662109,405.489990234375,18382600,400.280792236328
2024-02-07,407.440002441406,414.299987792969,407.399993896484,414.049987792969,22340500,408.730804443359
2024-02-08,414.049987792969,415.559997558594,412.529998779297,414.109985351562,21225300,408.790069580078
2024-02-09,415.25,420.820007324219,415.089996337891,420.549987792969,22032800,415.147338867188
2024-02-12,420.559997558594,420.739990234375,414.75,415.260009765625,21202900,409.92529296875
2024-02-13,404.940002441406,410.070007324219,403.390014648438,406.320007324219,27824900,401.100128173828
2024-02-14,408.070007324219,409.839996337891,404.570007324219,409.489990234375,20401200,404.976959228516
2024-02-15,408.140014648438,409.130004882812,404.290008544922,406.559997558594,21825500,402.079223632812
2024-02-16,407.959991455078,408.290008544922,403.440002441406,404.059997558594,22296500,399.606811523438
2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.790008544922,24307900,398.350769042969
2024-02-21,400.170013427734,402.290008544922,397.220001220703,402.179992675781,18518900,397.747497558594
2024-02-22,410.190002441406,412.829986572266,408.570007324219,411.649993896484,27009900,407.113098144531
2024-02-23,415.670013427734,415.859985351562,408.970001220703,410.339996337891,16295900,405.817565917969
2024-02-26,411.459991455078,412.160003662109,407.359985351562,407.540008544922,16193500,403.048400878906
2024-02-27,407.989990234375,408.320007324219,403.850006103516,407.480010986328,14835800,402.989105224609
2024-02-28,408.179992675781,409.299987792969,405.320007324219,407.720001220703,13183100,403.226470947266
2024-02-29,408.640014648438,414.200012207031,405.920013427734,413.640014648438,31947300,409.081207275391
2024-03-01,411.269989013672,415.869995117188,410.880004882812,415.5,17823400,410.920654296875
2024-03-04,413.440002441406,417.350006103516,412.320007324219,414.920013427734,17596000,410.347076416016
2024-03-05,413.959991455078,414.25,400.640014648438,402.649993896484,26919200,398.212310791016
2024-03-06,402.970001220703,405.160003662109,398.390014648438,402.089996337891,22344100,397.658508300781
2024-03-07,406.119995117188,409.779998779297,402.239990234375,409.140014648438,18718500,404.630798339844
2024-03-08,407.959991455078,410.420013427734,404.329986572266,406.220001220703,18002200,401.742980957031
2024-03-11,403.760009765625,405.679992675781,401.260009765625,404.519989013672,16120800,400.061737060547
2024-03-12,407.619995117188,415.570007324219,406.790008544922,415.279998779297,22457000,410.703094482422
2024-03-13,418.100006103516,418.179992675781,411.450012207031,415.100006103516,17115900,410.525115966797
2024-03-14,420.239990234375,427.820007324219,417.989990234375,425.220001220703,34157300,420.533569335938
2024-03-15,419.290008544922,422.600006103516,412.790008544922,416.420013427734,45079900,411.830535888672
2024-03-18,414.25,420.730010986328,413.779998779297,417.320007324219,20106000,412.720611572266
2024-03-19,417.829986572266,421.670013427734,415.549987792969,421.410003662109,19837900,416.765563964844
2024-03-20,422,425.959991455078,420.660003662109,425.230010986328,17860100,420.54345703125
2024-03-21,429.829986572266,430.820007324219,427.160003662109,429.369995117188,21296200,424.637786865234
2024-03-22,429.700012207031,429.859985351562,426.070007324219,428.739990234375,17648500,424.014770507812
2024-03-25,425.239990234375,427.410003662109,421.609985351562,422.859985351562,18060500,418.199554443359
2024-03-26,425.609985351562,425.989990234375,421.350006103516,421.649993896484,16725600,417.002868652344
2024-03-27,424.440002441406,424.450012207031,419.010009765625,421.429992675781,16705000,416.785339355469
2024-03-28,420.959991455078,421.869995117188,419.119995117188,420.720001220703,21871200,416.083190917969
2024-04-01,423.950012207031,427.890014648438,422.220001220703,424.570007324219,16316000,419.890747070312
2024-04-02,420.109985351562,422.380004882812,417.839996337891,421.440002441406,17912000,416.795227050781
2024-04-03,419.730010986328,423.260009765625,419.089996337891,420.450012207031,16502300,415.816131591797
2024-04-04,424.989990234375,428.670013427734,417.570007324219,417.880004882812,19370900,413.274475097656
2024-04-05,420.010009765625,426.510009765625,418.320007324219,425.519989013672,16554800,420.830230712891
2024-04-08,425.170013427734,427.279998779297,423.299987792969,424.589996337891,14272400,419.910522460938
2024-04-09,426.440002441406,427.739990234375,421.619995117188,426.279998779297,12496900,421.581909179688
2024-04-10,422.190002441406,424.029998779297,419.700012207031,423.260009765625,16216600,418.595184326172
2024-04-11,425.820007324219,429.369995117188,422.359985351562,427.929992675781,17966400,423.213684082031
2024-04-12,424.049987792969,425.179992675781,419.769989013672,421.899993896484,19253800,417.250152587891
2024-04-15,426.600006103516,426.820007324219,413.429992675781,413.640014648438,20273500,409.081207275391
2024-04-16,414.570007324219,418.399993896484,413.730010986328,414.579986572266,16765600,410.010833740234
2024-04-17,417.25,418.880004882812,410.329986572266,411.839996337891,15855500,407.301025390625
2024-04-18,410.630004882812,411.890014648438,403.950012207031,404.269989013672,21029900,399.814422607422
2024-04-19,404.029998779297,405.480010986328,397.769989013672,399.119995117188,30565800,394.721221923828
2024-04-22,400.079986572266,402.850006103516,395.75,400.959991455078,20286900,396.540924072266
2024-04-23,404.239990234375,408.200012207031,403.059997558594,407.570007324219,15734500,403.078125
2024-04-24,409.559997558594,412.470001220703,406.779998779297,409.059997558594,15065300,404.551666259766
2024-04-25,394.029998779297,399.890014648438,388.029998779297,399.040008544922,40586500,394.642120361328
2024-04-26,412.170013427734,413,405.760009765625,406.320007324219,29694700,401.841918945312
2024-04-29,405.25,406.320007324219,399.190002441406,402.25,19582100,397.816711425781
2024-04-30,401.489990234375,402.160003662109,389.170013427734,389.329986572266,28781400,385.039123535156
2024-05-01,392.609985351562,401.720001220703,390.309997558594,394.940002441406,23562500,390.587310791016
2024-05-02,397.660003662109,399.929992675781,394.649993896484,397.839996337891,17709400,393.455322265625
2024-05-03,402.279998779297,407.149993896484,401.859985351562,406.660003662109,17446700,402.178131103516
2024-05-06,408.760009765625,413.929992675781,406.369995117188,413.540008544922,16996600,408.982269287109
2024-05-07,414.660003662109,414.670013427734,409.089996337891,409.339996337891,20018200,404.828582763672
2024-05-08,408.170013427734,412.230010986328,406.709991455078,410.540008544922,11792300,406.015350341797
2024-05-09,410.570007324219,412.720001220703,409.100006103516,412.320007324219,14689700,407.775756835938
2024-05-10,412.940002441406,415.380004882812,411.799987792969,414.739990234375,13402300,410.169097900391
2024-05-13,418.010009765625,418.350006103516,410.820007324219,413.720001220703,15440200,409.160308837891
2024-05-14,412.019989013672,417.489990234375,411.549987792969,416.559997558594,15109300,411.968994140625
2024-05-15,417.899993896484,423.809997558594,417.269989013672,423.079986572266,22239500,419.171844482422
2024-05-16,421.799987792969,425.420013427734,420.350006103516,420.989990234375,17530100,417.101135253906
2024-05-17,422.540008544922,422.920013427734,418.029998779297,420.209991455078,15352200,416.328369140625
2024-05-20,420.209991455078,426.769989013672,419.989990234375,425.339996337891,16272100,421.410980224609
2024-05-21,426.829986572266,432.970001220703,424.850006103516,429.040008544922,21453300,425.076812744141
2024-05-22,430.089996337891,432.410003662109,427.130004882812,430.519989013672,18073700,426.543151855469
2024-05-23,432.970001220703,433.600006103516,425.420013427734,427,17211700,423.0556640625
2024-05-24,427.190002441406,431.059997558594,424.410003662109,430.160003662109,11855300,426.186462402344
2024-05-28,429.630004882812,430.820007324219,426.600006103516,430.320007324219,15718000,426.344970703125
2024-05-29,425.690002441406,430.940002441406,425.690002441406,429.170013427734,15517100,425.205596923828
2024-05-30,424.299987792969,424.299987792969,414.239990234375,414.670013427734,28394500,410.839538574219
2024-05-31,416.75,416.75,404.510009765625,415.130004882812,47995300,411.295318603516
2024-06-03,415.529998779297,416.429992675781,408.920013427734,413.519989013672,17484700,409.700164794922
2024-06-04,412.429992675781,416.440002441406,409.679992675781,416.070007324219,14348900,412.226593017578
2024-06-05,417.809997558594,424.079986572266,416.299987792969,424.010009765625,16988000,420.09326171875
2024-06-06,424.010009765625,425.309997558594,420.579986572266,424.519989013672,14861300,420.598541259766
2024-06-07,426.200012207031,426.279998779297,423,423.850006103516,13621700,419.934753417969
2024-06-10,424.700012207031,428.079986572266,423.890014648438,427.869995117188,13982900,423.917633056641
2024-06-11,425.480010986328,432.820007324219,425.25,432.679992675781,14551100,428.683166503906
2024-06-12,435.320007324219,443.399993896484,433.25,441.059997558594,22366200,436.985778808594
2024-06-13,440.850006103516,443.390014648438,439.369995117188,441.579986572266,15960600,437.501007080078
2024-06-14,438.279998779297,443.140014648438,436.720001220703,442.570007324219,13582000,438.481842041016
2024-06-17,442.589996337891,450.940002441406,440.720001220703,448.369995117188,20790000,444.228240966797
