"date","GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted"
2023-03-10,92.1699981689453,92.7900009155273,90.4000015258789,90.629997253418,35941000,90.0092010498047
2023-03-13,90.0899963378906,92.5699996948242,89.4199981689453,91.1100006103516,37335600,90.4859085083008
2023-03-14,92.5599975585938,94.3600006103516,92.4400024414062,93.9700012207031,36050200,93.3263168334961
2023-03-15,93.2200012207031,96.9300003051758,92.6399993896484,96.1100006103516,50622100,95.45166015625
2023-03-16,96.1999969482422,101.190002441406,95.5,100.319999694824,65492000,99.6328277587891
2023-03-17,100.26000213623,102.839996337891,100.099998474121,101.620002746582,61028500,100.923919677734
2023-03-20,100.120002746582,101.75,99.870002746582,101.220001220703,32960400,100.526664733887
2023-03-21,101.25,105.099998474121,101.220001220703,104.919998168945,42110300,104.201309204102
2023-03-22,104.269996643066,106.589996337891,103.330001831055,103.370002746582,43427400,102.661933898926
2023-03-23,105.059997558594,106.300003051758,104.459999084473,105.599998474121,40797800,104.876647949219
2023-03-24,104.98999786377,105.48999786377,103.839996337891,105.440002441406,30393300,104.717742919922
2023-03-27,104.620002746582,104.76000213623,101.930000305176,102.459999084473,31120900,101.758163452148
2023-03-28,102.440002441406,102.449996948242,99.7399978637695,101.029998779297,32057900,100.337951660156
2023-03-29,102.279998779297,102.48999786377,100.650001525879,101.389999389648,28779600,100.695487976074
2023-03-30,100.910003662109,101.160003662109,99.7799987792969,100.889999389648,33086200,100.198928833008
2023-03-31,101.300003051758,103.889999389648,101.040000915527,103.730003356934,36863400,103.019462585449
2023-04-03,102.389999389648,104.529998779297,101.930000305176,104.360000610352,25035400,103.645156860352
2023-04-04,104.330001831055,105.580001831055,104.040000915527,104.720001220703,24420100,104.002685546875
2023-04-05,105.779998779297,106.099998474121,103.660003662109,104.470001220703,28290500,103.75439453125
2023-04-06,105.26000213623,109.169998168945,104.330001831055,108.419998168945,48711500,107.677345275879
2023-04-10,106.980003356934,107.589996337891,105.120002746582,106.440002441406,27067400,105.710906982422
2023-04-11,106.550003051758,106.730003356934,104.680000305176,105.349998474121,26311800,104.628379821777
2023-04-12,106.580001831055,106.75,104.339996337891,104.639999389648,24370300,103.923233032227
2023-04-13,105.839996337891,107.48999786377,105.839996337891,107.430000305176,24843600,106.694122314453
2023-04-14,106.889999389648,108.940002441406,106.839996337891,108.870002746582,26578000,108.12425994873
2023-04-17,104.660003662109,106.160003662109,104.519996643066,105.970001220703,37571200,105.244117736816
2023-04-18,106.48999786377,106.540000915527,104.069999694824,104.5,26596400,103.784187316895
2023-04-19,103.580001831055,104.980003356934,103.069999694824,104.180000305176,20905700,103.466384887695
2023-04-20,103.910003662109,106.25,103.870002746582,105.290000915527,27820800,104.568786621094
2023-04-21,105.470001220703,106,104.779998779297,105.410003662109,25800100,104.687965393066
2023-04-24,105.48999786377,106.629997253418,104.699996948242,105.970001220703,23542800,105.244117736816
2023-04-25,105.830001831055,106.690002441406,103.839996337891,103.849998474121,46664100,103.138641357422
2023-04-26,104.919998168945,106.349998474121,102.629997253418,103.709999084473,53347600,102.999610900879
2023-04-27,104.449996948242,108.370002746582,103.540000915527,107.589996337891,50089200,106.853019714355
2023-04-28,107.040000915527,107.349998474121,105.089996337891,107.339996337891,36139800,106.60472869873
2023-05-01,106.839996337891,107.98999786377,106.819999694824,107.199996948242,26681700,106.465682983398
2023-05-02,107.139999389648,107.199996948242,103.709999084473,105.319999694824,30997200,104.598564147949
2023-05-03,105.529998779297,107.48999786377,104.959999084473,105.410003662109,21795400,104.687965393066
2023-05-04,105.48999786377,105.599998474121,103.970001220703,104.690002441406,23419500,103.972885131836
2023-05-05,104.819999694824,105.879997253418,104.110000610352,105.569999694824,26639300,104.846870422363
2023-05-08,105.180000305176,107.959999084473,105.160003662109,107.769996643066,26511400,107.031784057617
2023-05-09,108.389999389648,110.150001525879,107.190002441406,107.349998474121,36360100,106.614677429199
2023-05-10,107.970001220703,112.940002441406,107.930000305176,111.75,63153400,110.984527587891
2023-05-11,115.400001525879,117.919998168945,114.410003662109,116.569999694824,78900000,115.771507263184
2023-05-12,116.680000305176,118.029998779297,116.110000610352,117.51000213623,41102300,116.705078125
2023-05-15,116.110000610352,118.480003356934,116.01000213623,116.51000213623,36266800,115.711921691895
2023-05-16,116.48999786377,120.75,116.430000305176,119.51000213623,45035600,118.691368103027
2023-05-17,119.610000610352,121.669998168945,118.889999389648,120.839996337891,33323600,120.012268066406
2023-05-18,120.949996948242,123.309997558594,120.830001831055,122.830001831055,35234200,121.988632202148
2023-05-19,123.550003051758,125.970001220703,122.150001525879,122.76000213623,41353400,121.91911315918
2023-05-22,122.940002441406,126.430000305176,122.73999786377,125.050003051758,35253000,124.193435668945
2023-05-23,124.160003662109,124.629997253418,122.209999084473,122.559997558594,34046300,121.720489501953
2023-05-24,121.120002746582,121.910003662109,119.860000610352,120.900001525879,34182600,120.071853637695
2023-05-25,124.519996643066,125.319999694824,121.959999084473,123.480003356934,42317000,122.634185791016
2023-05-26,123.169998168945,125.26000213623,122.449996948242,124.610000610352,35635900,123.756439208984
2023-05-30,125.639999389648,125.660003662109,122,123.669998168945,35076700,122.822875976562
2023-05-31,122.75,124.059997558594,122.5,122.870002746582,37325800,122.028358459473
2023-06-01,122.819999694824,124.419998168945,122.620002746582,123.720001220703,30772700,122.872535705566
2023-06-02,123.98999786377,126.150001525879,123.76000213623,124.669998168945,26980100,123.816032409668
2023-06-05,124.01000213623,127.430000305176,123.839996337891,126.01000213623,32305500,125.146850585938
2023-06-06,126.01000213623,128.289993286133,125.360000610352,127.309997558594,26638300,126.437942504883
2023-06-07,126.970001220703,129.039993286133,122.120002746582,122.5,52539000,121.660903930664
2023-06-08,122.230003356934,123.230003356934,121.23999786377,122.139999389648,29389200,121.303359985352
2023-06-09,122.25,123.76000213623,121.910003662109,122.230003356934,23778300,121.39274597168
2023-06-12,122.790000915527,124.050003051758,121.660003662109,123.639999389648,28306400,122.793083190918
2023-06-13,124.980003356934,125.160003662109,123.180000305176,123.830001831055,22278300,122.981788635254
2023-06-14,123.099998474121,124.050003051758,121.449996948242,123.669998168945,30592300,122.822875976562
2023-06-15,123.139999389648,125.459999084473,122.400001525879,125.089996337891,35246300,124.233154296875
2023-06-16,125.930000305176,126.110000610352,123.279998779297,123.529998779297,45535600,122.683837890625
2023-06-20,122.930000305176,124.569999694824,122.139999389648,123.099998474121,26097500,122.256782531738
2023-06-21,122.400001525879,122.660003662109,120.099998474121,120.550003051758,30306300,119.724258422852
2023-06-22,120,123.23999786377,118.830001831055,123.150001525879,26952200,122.306434631348
2023-06-23,121.379997253418,122.790000915527,121.059997558594,122.339996337891,34913600,121.501983642578
2023-06-26,120.76000213623,122,118.269996643066,118.339996337891,33969900,117.52938079834
2023-06-27,117.080001831055,119.080001831055,116.099998474121,118.330001831055,39535900,117.519470214844
2023-06-28,117.089996337891,120.389999389648,116.849998474121,120.180000305176,27091400,119.356781005859
2023-06-29,119.23999786377,120.059997558594,118.300003051758,119.099998474121,24090900,118.2841796875
2023-06-30,120.169998168945,121.080001831055,119.690002441406,119.699996948242,29532200,118.880065917969
2023-07-03,119.23999786377,120.190002441406,118.819999694824,119.900001525879,14467900,119.078712463379
2023-07-05,119.23999786377,122.610000610352,119.230003356934,121.75,27584800,120.916030883789
2023-07-06,119.800003051758,120.300003051758,118.400001525879,120.110000610352,24745200,119.287261962891
2023-07-07,120.099998474121,121.050003051758,119.400001525879,119.480003356934,21709500,118.661582946777
2023-07-10,118.300003051758,118.309997558594,116.139999389648,116.449996948242,35315200,115.652328491211
2023-07-11,116.290000915527,117.709999084473,115.349998474121,117.139999389648,23078800,116.337608337402
2023-07-12,118.800003051758,120.330001831055,118.410003662109,118.930000305176,30404400,118.115341186523
2023-07-13,120.930000305176,124.830001831055,120.449996948242,124.540000915527,44297900,123.686912536621
2023-07-14,124.800003051758,126.779998779297,123.48999786377,125.419998168945,33283100,124.560890197754
2023-07-17,125.940002441406,127.099998474121,124.199996948242,124.650001525879,25716200,123.796165466309
2023-07-18,124.599998474121,124.680000305176,122.959999084473,123.76000213623,26193600,122.912261962891
2023-07-19,124.599998474121,125.180000305176,121.800003051758,122.029998779297,37224000,121.194114685059
2023-07-20,121.419998168945,124.089996337891,118.220001220703,119.199996948242,37906800,118.383506774902
2023-07-21,120.620002746582,120.98999786377,118.730003356934,120.019996643066,72937900,119.197883605957
2023-07-24,121.660003662109,123,120.980003356934,121.529998779297,29686100,120.697525024414
2023-07-25,121.360000610352,123.150001525879,121.019996643066,122.209999084473,52509600,121.37287902832
2023-07-26,130.070007324219,130.979995727539,128.320007324219,129.270004272461,61682100,128.384536743164
2023-07-27,131.669998168945,133.240005493164,128.789993286133,129.399993896484,44952100,128.513626098633
2023-07-28,130.779998779297,133.740005493164,130.570007324219,132.580001831055,36591200,131.671829223633
2023-07-31,132.729995727539,133.529998779297,131.779998779297,132.720001220703,28055500,131.810897827148
2023-08-01,130.779998779297,132.630004882812,130.679992675781,131.550003051758,23166800,130.648895263672
2023-08-02,129.449996948242,130.089996337891,127.559997558594,128.380004882812,26273300,127.500625610352
2023-08-03,127.970001220703,129.389999389648,127.419998168945,128.449996948242,20089500,127.570137023926
2023-08-04,129.279998779297,131.509994506836,127.910003662109,128.110000610352,26147200,127.232467651367
2023-08-07,129.160003662109,131.610000610352,129.020004272461,131.529998779297,22746300,130.629043579102
2023-08-08,130.619995117188,131.509994506836,129.539993286133,131.399993896484,23535200,130.499923706055
2023-08-09,131.660003662109,132.039993286133,129,129.660003662109,24912900,128.771835327148
2023-08-10,131.320007324219,132.050003051758,129.449996948242,129.690002441406,20857800,128.801635742188
2023-08-11,128.660003662109,129.929992675781,128.169998168945,129.559997558594,19591100,128.67253112793
2023-08-14,129.389999389648,131.369995117188,128.960006713867,131.330001831055,24695600,130.430404663086
2023-08-15,131.100006103516,131.419998168945,129.279998779297,129.779998779297,19770700,128.891021728516
2023-08-16,128.699996948242,130.279998779297,127.870002746582,128.699996948242,25216100,127.818428039551
2023-08-17,129.800003051758,131.990005493164,129.289993286133,129.919998168945,33446300,129.030059814453
2023-08-18,128.509994506836,129.25,126.379997253418,127.459999084473,30504800,126.5869140625
2023-08-21,127.180000305176,128.729995727539,126.559997558594,128.369995117188,25248700,127.490684509277
2023-08-22,128.509994506836,130.279998779297,128.320007324219,129.080001831055,22054900,128.195816040039
2023-08-23,130.179992675781,133.410003662109,129.869995117188,132.369995117188,27819700,131.463272094727
2023-08-24,133.949996948242,134.25,129.570007324219,129.779998779297,28500700,128.891021728516
2023-08-25,129.539993286133,130.759994506836,127.25,129.880004882812,26762900,128.990341186523
2023-08-28,131.309997558594,132.539993286133,130.139999389648,131.009994506836,20543300,130.112594604492
2023-08-29,132.240005493164,136.570007324219,132.240005493164,134.570007324219,43075600,133.648223876953
2023-08-30,134.779998779297,136.279998779297,134.070007324219,135.880004882812,28315800,134.949264526367
2023-08-31,136.009994506836,138,135.789993286133,136.169998168945,30053800,135.237258911133
2023-09-01,137.460006713867,137.460006713867,134.850006103516,135.660003662109,21543700,134.730743408203
2023-09-05,135.440002441406,136.419998168945,134.580001831055,135.770004272461,19403100,134.839996337891
2023-09-06,136.020004272461,136.529998779297,133.669998168945,134.460006713867,18684500,133.538970947266
2023-09-07,133.589996337891,135.580001831055,132.949996948242,135.259994506836,18844300,134.333480834961
2023-09-08,134.910003662109,136.660003662109,134.850006103516,136.380004882812,23558300,135.445816040039
2023-09-11,136.539993286133,137.479995727539,135.789993286133,136.919998168945,20763400,135.982116699219
2023-09-12,136.259994506836,136.869995117188,135.190002441406,135.339996337891,18405500,134.412933349609
2023-09-13,135.089996337891,136.899993896484,134.149993896484,136.710006713867,20749500,135.773574829102
2023-09-14,137.600006103516,138.699996948242,136.240005493164,138.100006103516,24751000,137.154052734375
2023-09-15,137.979995727539,138.520004272461,136.479995727539,137.399993896484,38919600,136.45881652832
2023-09-18,136.610000610352,139.160003662109,136.610000610352,138.210006713867,21861300,137.263305664062
2023-09-19,137.419998168945,138.410003662109,136.619995117188,138.039993286133,20353700,137.094436645508
2023-09-20,138.080001831055,138.080001831055,133.619995117188,133.740005493164,29927500,132.82389831543
2023-09-21,131.440002441406,132.229995727539,130.070007324219,130.440002441406,31503900,129.546493530273
2023-09-22,130.759994506836,132.029998779297,129.600006103516,130.25,26397300,129.357803344727
2023-09-25,129.830001831055,131.169998168945,128.960006713867,131.110000610352,20094600,130.2119140625
2023-09-26,129.770004272461,130.360000610352,127.220001220703,128.570007324219,25718700,127.689331054688
2023-09-27,128.570007324219,130.899993896484,128.570007324219,130.539993286133,22746500,129.645812988281
2023-09-28,129.839996337891,133.300003051758,129.789993286133,132.309997558594,22513100,131.403686523438
2023-09-29,133.279998779297,134.050003051758,130.360000610352,130.860000610352,30859800,129.963623046875
2023-10-02,131.210006713867,134.419998168945,131.169998168945,134.169998168945,22288000,133.250961303711
2023-10-03,133.940002441406,134.259994506836,131.839996337891,132.429992675781,22989400,131.522872924805
2023-10-04,132.789993286133,135.570007324219,132.529998779297,135.240005493164,26752300,134.31364440918
2023-10-05,135.070007324219,135.490005493164,133.449996948242,135.070007324219,19832600,134.144790649414
2023-10-06,134.009994506836,138.160003662109,134.009994506836,137.580001831055,27597600,136.637619018555
2023-10-09,136.940002441406,138.940002441406,135.610000610352,138.419998168945,19278100,137.47184753418
2023-10-10,138.5,139.720001220703,137.330001831055,138.059997558594,27786600,137.114318847656
2023-10-11,138.580001831055,141.110000610352,138.580001831055,140.550003051758,25884300,139.587265014648
2023-10-12,141.050003051758,141.220001220703,138.259994506836,138.970001220703,24765500,138.018081665039
2023-10-13,139.380004882812,140,136.619995117188,137.360000610352,23420500,136.41911315918
2023-10-16,138.169998168945,139.630004882812,137.990005493164,139.100006103516,28501900,138.147186279297
2023-10-17,138.630004882812,139.899993896484,137.179992675781,139.720001220703,23515800,138.762954711914
2023-10-18,139.449996948242,140.720001220703,137.380004882812,137.960006713867,23375000,137.014999389648
2023-10-19,138.5,139.660003662109,137.380004882812,137.75,26066000,136.806427001953
2023-10-20,137.330001831055,137.869995117188,135.080001831055,135.600006103516,26335700,134.671188354492
2023-10-23,135.039993286133,137.660003662109,133.949996948242,136.5,26317900,135.564971923828
2023-10-24,137.830001831055,139.360000610352,137.419998168945,138.809997558594,44814300,137.859176635742
2023-10-25,128.160003662109,128.309997558594,125.069999694824,125.610000610352,84366200,124.74959564209
2023-10-26,123.269996643066,124.330001831055,121.269996643066,122.279998779297,57061100,121.442398071289
2023-10-27,122.879997253418,123.309997558594,120.209999084473,122.169998168945,44566500,121.333152770996
2023-10-30,123.209999084473,125.400001525879,122.75,124.459999084473,28940100,123.607460021973
2023-10-31,125.059997558594,125.370002746582,122.690002441406,124.080001831055,26292300,123.23006439209
2023-11-01,124.069999694824,126.48999786377,123.720001220703,126.449996948242,30082400,125.583831787109
2023-11-02,128.419998168945,128.979995727539,126.930000305176,127.48999786377,27124600,126.616714477539
2023-11-03,128.020004272461,129.529998779297,127.860000610352,129.100006103516,26393100,128.215698242188
2023-11-06,129.050003051758,130.339996337891,128.669998168945,130.25,19052700,129.357803344727
2023-11-07,130.710006713867,131.910003662109,129.880004882812,130.970001220703,29757300,130.072875976562
2023-11-08,130.970001220703,132.210006713867,130.779998779297,131.839996337891,26425800,130.936920166016
2023-11-09,131.960006713867,132.550003051758,130.070007324219,130.240005493164,23747800,129.347869873047
2023-11-10,130.100006103516,132.800003051758,129.410003662109,132.589996337891,26913300,131.681793212891
2023-11-13,131.779998779297,132.589996337891,131.25,132.089996337891,18324800,131.185195922852
2023-11-14,134.190002441406,135.699996948242,133.320007324219,133.619995117188,32395200,132.704727172852
2023-11-15,134.869995117188,135.029998779297,133.570007324219,134.619995117188,23861500,133.697860717773
2023-11-16,135.190002441406,137.220001220703,134.320007324219,136.929992675781,28013200,135.992034912109
2023-11-17,136,136.059997558594,133.649993896484,135.309997558594,37240600,134.383117675781
2023-11-20,133.690002441406,136.660003662109,133.619995117188,136.25,27815500,135.316711425781
2023-11-21,136.289993286133,137.179992675781,135.960006713867,136.970001220703,22635300,136.031753540039
2023-11-22,137.470001220703,139.419998168945,137.470001220703,138.490005493164,17813900,137.541381835938
2023-11-24,138.029998779297,138.130004882812,135.990005493164,136.690002441406,12514300,135.753692626953
2023-11-27,136.029998779297,138.419998168945,136,136.410003662109,23436500,135.475616455078
2023-11-28,136.080001831055,137.25,135.419998168945,137.199996948242,18730000,136.260208129883
2023-11-29,137.570007324219,138.289993286133,134.839996337891,134.990005493164,23967200,134.065322875977
2023-11-30,135.050003051758,135.550003051758,131.279998779297,132.529998779297,38988300,131.622177124023
2023-12-01,131.860000610352,132.110000610352,130.669998168945,131.860000610352,31442300,130.956756591797
2023-12-04,129.880004882812,130.029998779297,127.900001525879,129.270004272461,36669900,128.384536743164
2023-12-05,128.949996948242,132.139999389648,128.25,130.990005493164,27384800,130.092742919922
2023-12-06,131.440002441406,131.839996337891,129.880004882812,130.020004272461,23576200,129.12939453125
2023-12-07,135.039993286133,138.559997558594,134.699996948242,136.929992675781,56767100,135.992034912109
2023-12-08,134.199996948242,136.399993896484,134.029998779297,134.990005493164,32260100,134.065322875977
2023-12-11,132.380004882812,133.339996337891,131.360000610352,133.289993286133,31138000,132.376968383789
2023-12-12,131.809997558594,133,131.259994506836,132.520004272461,29032800,131.612274169922
2023-12-13,133.380004882812,133.5,131.570007324219,132.570007324219,30104800,131.661926269531
2023-12-14,133.380004882812,133.720001220703,129.690002441406,131.940002441406,38722400,131.036224365234
2023-12-15,131.619995117188,133.509994506836,131.179992675781,132.600006103516,50847100,131.691711425781
2023-12-18,132.630004882812,137.149993896484,132.429992675781,135.800003051758,32258000,134.869812011719
2023-12-19,136.839996337891,137.470001220703,136.080001831055,136.649993896484,25476800,135.713958740234
2023-12-20,138.970001220703,141.699996948242,138.070007324219,138.339996337891,49107200,137.392395019531
2023-12-21,139.490005493164,140.690002441406,139.179992675781,140.419998168945,27488300,139.458145141602
2023-12-22,140.770004272461,141.990005493164,140.710006713867,141.490005493164,26532200,140.52082824707
2023-12-26,141.589996337891,142.679992675781,141.190002441406,141.520004272461,16780300,140.550598144531
2023-12-27,141.589996337891,142.080001831055,139.889999389648,140.369995117188,19628600,139.408493041992
2023-12-28,140.779998779297,141.139999389648,139.75,140.229995727539,16045700,139.269439697266
2023-12-29,139.630004882812,140.360000610352,138.779998779297,139.690002441406,18733000,138.733154296875
2024-01-02,138.550003051758,139.449996948242,136.479995727539,138.169998168945,23711200,137.223556518555
2024-01-03,137.25,139.630004882812,137.080001831055,138.919998168945,24212100,137.968414306641
2024-01-04,138.419998168945,139.160003662109,136.350006103516,136.389999389648,27137700,135.455749511719
2024-01-05,136.75,137.160003662109,135.149993896484,135.729995727539,22513900,134.800262451172
2024-01-08,136.289993286133,139.009994506836,136.259994506836,138.839996337891,21404000,137.888961791992
2024-01-09,138.5,141.490005493164,138.149993896484,140.949996948242,24759600,139.984527587891
2024-01-10,141,143,140.910003662109,142.279998779297,21320200,141.305389404297
2024-01-11,143.490005493164,145.220001220703,140.639999389648,142.080001831055,24008700,141.106781005859
2024-01-12,142.669998168945,143.199996948242,141.820007324219,142.649993896484,18785500,141.672866821289
2024-01-16,142,144.350006103516,141.449996948242,142.490005493164,22670500,141.51399230957
2024-01-17,141.350006103516,141.839996337891,138.899993896484,141.470001220703,20968600,140.500946044922
2024-01-18,142.050003051758,144.210006713867,141.990005493164,143.479995727539,25746400,142.497161865234
2024-01-19,144.740005493164,146.449996948242,144.380004882812,146.380004882812,34271900,145.377334594727
2024-01-22,147.100006103516,148.389999389648,145.839996337891,145.990005493164,32200400,144.990005493164
2024-01-23,145.889999389648,147.179992675781,145.5,147.039993286133,21636100,146.032775878906
2024-01-24,148.539993286133,149.850006103516,148.100006103516,148.699996948242,25233500,147.681427001953
2024-01-25,150.070007324219,153.050003051758,149.539993286133,151.869995117188,29149100,150.829696655273
2024-01-26,151.100006103516,152.539993286133,151.009994506836,152.190002441406,26115500,151.147506713867
2024-01-29,152.059997558594,153.779998779297,151.429992675781,153.509994506836,27784300,152.45849609375
2024-01-30,152.800003051758,153.619995117188,151.190002441406,151.460006713867,36331800,150.42253112793
2024-01-31,143.619995117188,144,139.869995117188,140.100006103516,71910000,139.140335083008
2024-02-01,142.119995117188,143.059997558594,140.789993286133,141.160003662109,40466500,140.193054199219
2024-02-02,139.259994506836,142.619995117188,136.5,142.380004882812,62499600,141.404724121094
2024-02-05,142.820007324219,145.470001220703,142.779998779297,143.679992675781,38505400,142.69580078125
2024-02-06,144.649993896484,145.360000610352,143.190002441406,144.100006103516,29128200,143.112945556641
2024-02-07,144.759994506836,145.619995117188,143.929992675781,145.539993286133,25208900,144.543060302734
2024-02-08,145.830001831055,146.330001831055,145.100006103516,145.910003662109,22563800,144.910552978516
2024-02-09,146.679992675781,149.440002441406,146.179992675781,149,26829500,147.979385375977
2024-02-12,148.419998168945,149.339996337891,147.369995117188,147.529998779297,21564100,146.519439697266
2024-02-13,144.919998168945,146.669998168945,143.690002441406,145.139999389648,27837700,144.145812988281
2024-02-14,146.080001831055,146.520004272461,144.089996337891,145.940002441406,22704200,144.940338134766
2024-02-15,143.139999389648,143.520004272461,140.460006713867,142.770004272461,37590700,141.792068481445
2024-02-16,142.990005493164,143.190002441406,140.139999389648,140.520004272461,31468900,139.557464599609
2024-02-20,139.660003662109,142.080001831055,139.490005493164,141.119995117188,25144700,140.153335571289
2024-02-21,141.449996948242,142.690002441406,140.679992675781,142.550003051758,23223300,141.57356262207
2024-02-22,144.929992675781,145,142.800003051758,144.089996337891,27191900,143.102996826172
2024-02-23,143.669998168945,144.679992675781,143.429992675781,143.960006713867,19493800,142.973907470703
2024-02-26,142.139999389648,142.440002441406,137.389999389648,137.570007324219,53641800,136.627670288086
2024-02-27,138.020004272461,139.25,137.089996337891,138.880004882812,33099200,137.9287109375
2024-02-28,137.899993896484,138.009994506836,135.410003662109,136.380004882812,37328600,135.445816040039
2024-02-29,137.279998779297,138.860000610352,136.399993896484,138.460006713867,42133000,137.511566162109
2024-03-01,138.429992675781,138.869995117188,136.919998168945,137.139999389648,31151100,136.200622558594
2024-03-04,135.660003662109,135.660003662109,131.910003662109,133.350006103516,55999400,132.436584472656
2024-03-05,131.880004882812,133.240005493164,130.669998168945,132.669998168945,40194800,131.761245727539
2024-03-06,133.119995117188,133.580001831055,130.850006103516,131.399993896484,35318600,130.499923706055
2024-03-07,132.789993286133,134.940002441406,131.610000610352,134.380004882812,37738200,133.459518432617
2024-03-08,134.210006713867,138.089996337891,134,135.410003662109,39370400,134.482482910156
2024-03-11,136.130004882812,139.100006103516,136.130004882812,137.669998168945,32437800,136.726974487305
2024-03-12,137.029998779297,139.380004882812,137.029998779297,138.5,27563400,137.551300048828
2024-03-13,139,141.089996337891,138.990005493164,139.789993286133,23347200,138.832443237305
2024-03-14,141.190002441406,143.589996337891,140.460006713867,143.100006103516,42753400,142.119781494141
2024-03-15,142.5,143.179992675781,140.029998779297,141.179992675781,49475400,140.212936401367
2024-03-18,148.610000610352,152.149993896484,147.169998168945,147.679992675781,69273700,146.668395996094
2024-03-19,148.160003662109,148.789993286133,146.080001831055,147.029998779297,24070400,146.022872924805
2024-03-20,148,148.860000610352,146.740005493164,148.740005493164,21311500,147.721160888672
2024-03-21,149.470001220703,150.369995117188,146.899993896484,147.600006103516,24755600,146.588958740234
2024-03-22,149.119995117188,151.580001831055,148.979995727539,150.770004272461,29211800,149.737228393555
2024-03-25,149.940002441406,150.380004882812,147.820007324219,150.070007324219,19229300,149.042053222656
2024-03-26,150.220001220703,152.259994506836,149.979995727539,150.669998168945,22149100,149.637939453125
2024-03-27,151.179992675781,151.639999389648,148.899993896484,150.869995117188,22879200,149.836563110352
2024-03-28,150.850006103516,151.429992675781,150.169998168945,150.929992675781,24485400,149.896148681641
2024-04-01,150.690002441406,155.740005493164,150.610000610352,155.490005493164,31730800,154.424926757812
2024-04-02,153.5,154.699996948242,152.149993896484,154.559997558594,24586000,153.501281738281
2024-04-03,153.600006103516,155.080001831055,152.729995727539,154.919998168945,24705000,153.858810424805
2024-04-04,153.5,154.770004272461,150.449996948242,150.529998779297,34724700,149.498870849609
2024-04-05,150.029998779297,153.419998168945,149.600006103516,152.5,23459200,151.45539855957
2024-04-08,152.779998779297,155.270004272461,152.610000610352,154.850006103516,20702000,153.789306640625
2024-04-09,156.089996337891,158.559997558594,155.190002441406,156.600006103516,31079500,155.527328491211
2024-04-10,156.210006713867,156.610000610352,154.679992675781,156.139999389648,22838600,155.070449829102
2024-04-11,156.910003662109,159.679992675781,156.460006713867,159.410003662109,27166400,158.318069458008
2024-04-12,157.960006713867,160.220001220703,157.139999389648,157.729995727539,25353700,156.649566650391
2024-04-15,158.860000610352,159.240005493164,154.589996337891,154.860000610352,27136500,153.799240112305
2024-04-16,154.190002441406,155.649993896484,153.429992675781,154.399993896484,20779500,153.342376708984
2024-04-17,155.619995117188,157.080001831055,154.580001831055,155.470001220703,21763100,154.405044555664
2024-04-18,155.339996337891,156.940002441406,154.619995117188,156.009994506836,19883000,154.941345214844
2024-04-19,156.199996948242,156.360000610352,152.300003051758,154.089996337891,32615600,153.03450012207
2024-04-22,154.309997558594,157.639999389648,154.059997558594,156.279998779297,26446200,155.209503173828
2024-04-23,156.960006713867,158.970001220703,156.279998779297,158.259994506836,21151600,157.175918579102
2024-04-24,157.490005493164,159.570007324219,157.169998168945,159.130004882812,22779100,158.039978027344
2024-04-25,151.330001831055,156.490005493164,150.869995117188,156,57109700,154.931411743164
2024-04-26,174.369995117188,174.710006713867,169.649993896484,171.949996948242,64665300,170.772155761719
2024-04-29,169.059997558594,169.550003051758,165.210006713867,166.149993896484,45610000,165.011917114258
2024-04-30,165.610000610352,168.100006103516,162.600006103516,162.779998779297,33562900,161.664978027344
2024-05-01,164.300003051758,167.119995117188,163.089996337891,163.860000610352,33493200,162.737594604492
2024-05-02,164.789993286133,166.729995727539,163.889999389648,166.619995117188,24294500,165.478668212891
2024-05-03,167.559997558594,167.960006713867,163.050003051758,167.240005493164,34662400,166.094436645508
2024-05-06,167.460006713867,168.139999389648,166.029998779297,168.100006103516,21871300,166.94856262207
2024-05-07,168.5,171.759994506836,168.389999389648,171.25,28039700,170.076965332031
2024-05-08,169,170.149993896484,168.740005493164,169.380004882812,19569100,168.219787597656
2024-05-09,169.389999389648,170.690002441406,168.179992675781,169.960006713867,15346700,168.795806884766
2024-05-10,168.029998779297,169.850006103516,166.190002441406,168.649993896484,29799900,167.494766235352
2024-05-13,164.259994506836,169.279998779297,164,169.139999389648,31327600,167.981414794922
2024-05-14,169.770004272461,171.25,168.800003051758,170.339996337891,25127100,169.173202514648
2024-05-15,170.630004882812,172.649993896484,170.509994506836,172.509994506836,26948400,171.328338623047
2024-05-16,173.289993286133,175.119995117188,172.690002441406,174.179992675781,27867900,172.986892700195
2024-05-17,174.179992675781,176.270004272461,173.690002441406,176.059997558594,24479300,174.854019165039
2024-05-20,176.190002441406,178.770004272461,176.080001831055,176.919998168945,22554400,175.708114624023
2024-05-21,176.899993896484,178.149993896484,175.809997558594,177.850006103516,16989400,176.631774902344
2024-05-22,176.639999389648,177.149993896484,175.210006713867,176.380004882812,17880000,175.171813964844
2024-05-23,177.070007324219,178.25,172.949996948242,173.550003051758,21024900,172.361221313477
2024-05-24,174.979995727539,175.770004272461,173.649993896484,174.990005493164,16579400,173.791351318359
2024-05-28,174.449996948242,177.270004272461,174.369995117188,176.399993896484,20572200,175.191680908203
2024-05-29,175.429992675781,176.839996337891,174.720001220703,175.899993896484,23388700,174.695098876953
